ticket_id,created_at,intent,subtopic,sentiment,priority,resolved_by,status,confidence,latency_seconds,tokens_used,region,channel,feedback
TKT-51431,2026-08-15 19:28:00,shipping_delivery,shipping cost,negative,medium,ai,resolved,0.754,1.1,3137,IN,chat,
TKT-51415,2026-08-15 20:20:00,order_tracking,marked delivered not received,negative,medium,ai,resolved,0.958,1.84,3681,IN,email,
TKT-51441,2026-08-15 20:32:00,order_tracking,marked delivered not received,negative,low,ai,resolved,0.92,1.94,2704,IN,chat,up
TKT-51402,2026-08-15 20:54:00,order_tracking,delayed shipment,negative,high,ai,resolved,0.883,1.17,2569,IN,chat,up
TKT-51458,2026-08-16 09:49:00,technical_support,overheating,neutral,medium,human,resolved,0.52,0.97,919,IN,email,
TKT-51466,2026-08-16 10:17:00,warranty_claim,repair turnaround,neutral,high,human,resolved,0.341,2.02,3077,IN,chat,
TKT-51455,2026-08-16 10:37:00,warranty_claim,third party brand routing,neutral,high,human,resolved,0.357,2.9,2579,IN,email,up
TKT-51454,2026-08-16 10:59:00,order_tracking,where is my order,neutral,medium,ai,resolved,0.958,1.4,3524,IN,phone,
TKT-51461,2026-08-16 12:59:00,order_tracking,tracking not updating,negative,high,ai,resolved,0.676,1.56,2823,IN,chat,
TKT-51462,2026-08-16 13:50:00,technical_support,display issue,positive,low,human,resolved,0.528,3.15,1641,IN,chat,down
TKT-51449,2026-08-16 14:10:00,order_tracking,delayed shipment,positive,high,ai,resolved,0.894,1.52,2585,IN,chat,
TKT-51463,2026-08-16 14:54:00,product_information,compatibility,positive,medium,ai,resolved,0.773,0.92,4063,IN,email,
TKT-51468,2026-08-16 15:23:00,return_policy_question,bulk order returns,neutral,low,ai,resolved,0.653,1.79,1145,IN,chat,
TKT-51460,2026-08-16 16:05:00,payment_issue,refund not received,negative,medium,human,resolved,0.153,3.26,1314,IN,email,
TKT-51451,2026-08-16 16:12:00,order_tracking,tracking not updating,negative,high,ai,resolved,0.892,1.91,1783,IN,email,
TKT-51465,2026-08-16 16:19:00,payment_issue,payment failed amount debited,negative,high,ai,resolved,0.86,1.37,3658,IN,email,up
TKT-51452,2026-08-16 16:45:00,order_tracking,tracking not updating,negative,high,human,resolved,0.543,2.97,1132,IN,chat,
TKT-51453,2026-08-16 18:11:00,technical_support,display issue,neutral,low,ai,resolved,0.899,2.26,3120,IN,phone,
TKT-51459,2026-08-16 18:15:00,technical_support,display issue,negative,medium,human,resolved,0.216,2.37,3333,IN,chat,up
TKT-51464,2026-08-16 18:47:00,warranty_claim,keyboard failure,negative,low,human,resolved,0.622,2.42,2028,IN,email,
TKT-51456,2026-08-16 18:58:00,order_tracking,where is my order,neutral,medium,ai,resolved,0.99,1.77,3368,IN,chat,
TKT-51467,2026-08-16 19:03:00,shipping_delivery,shipping cost,neutral,low,ai,resolved,0.723,1.53,4199,IN,chat,
TKT-51469,2026-08-16 19:28:00,product_information,stock availability,negative,low,ai,resolved,0.833,2.04,1361,IN,chat,
TKT-51457,2026-08-16 20:13:00,technical_support,display issue,neutral,medium,ai,resolved,0.611,1.82,3345,IN,email,down
TKT-51450,2026-08-16 20:51:00,account_management,password reset,neutral,low,human,resolved,0.453,1.62,3647,IN,chat,
TKT-51528,2026-08-17 09:18:00,return_policy_question,return window,neutral,medium,ai,resolved,0.803,2.28,2487,IN,chat,
TKT-51532,2026-08-17 09:24:00,account_management,login failure,negative,high,human,resolved,0.629,2.95,1482,IN,email,up
TKT-51509,2026-08-17 09:36:00,technical_support,battery drain,negative,medium,human,resolved,0.347,2.27,1768,EU,chat,
TKT-51550,2026-08-17 10:02:00,account_management,password reset,neutral,medium,human,resolved,0.355,1.38,2249,IN,chat,up
TKT-51551,2026-08-17 10:06:00,technical_support,audio fault,neutral,medium,human,resolved,0.589,1.84,2602,IN,chat,
TKT-51493,2026-08-17 10:13:00,order_tracking,delivery attempt failed,neutral,low,ai,open,0.748,1.12,3882,IN,chat,up
TKT-51494,2026-08-17 10:27:00,warranty_claim,keyboard failure,negative,high,ai,resolved,0.894,1.14,3388,IN,email,
TKT-51495,2026-08-17 10:34:00,return_policy_question,return window,negative,medium,ai,resolved,0.858,1.38,3607,IN,chat,down
TKT-51513,2026-08-17 10:48:00,account_management,login failure,neutral,medium,human,open,0.222,2.83,3117,EU,chat,
TKT-51556,2026-08-17 11:13:00,return_refund_request,damaged on arrival,negative,low,human,resolved,0.654,1.76,2347,EU,email,
TKT-51547,2026-08-17 11:27:00,technical_support,display issue,negative,low,ai,resolved,0.816,1.92,1093,IN,email,
TKT-51486,2026-08-17 11:33:00,return_refund_request,damaged on arrival,negative,medium,human,resolved,0.331,2.21,2637,IN,chat,
TKT-51477,2026-08-17 11:40:00,return_policy_question,return shipping cost,neutral,high,ai,resolved,0.807,1.39,2002,IN,email,
TKT-51538,2026-08-17 11:49:00,account_management,login failure,neutral,low,human,resolved,0.628,2.51,2130,IN,email,
TKT-51555,2026-08-17 11:56:00,return_refund_request,change of mind return,negative,low,human,resolved,0.514,2.49,3282,IN,phone,up
TKT-51540,2026-08-17 12:05:00,warranty_claim,dead pixels,neutral,low,human,resolved,0.261,2.7,2204,EU,chat,up
TKT-51535,2026-08-17 12:05:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.99,0.89,3307,IN,chat,up
TKT-51476,2026-08-17 12:08:00,shipping_delivery,shipping cost,neutral,high,human,resolved,0.328,1.73,1552,IN,chat,up
TKT-51490,2026-08-17 12:09:00,warranty_claim,third party brand routing,negative,medium,human,resolved,0.208,1.44,4106,IN,chat,
TKT-51508,2026-08-17 12:09:00,technical_support,wifi drops,neutral,medium,ai,resolved,0.986,0.79,2525,IN,chat,
TKT-51521,2026-08-17 12:13:00,shipping_delivery,white glove scheduling,neutral,high,ai,resolved,0.697,1.81,1577,IN,email,up
TKT-51545,2026-08-17 12:19:00,technical_support,overheating,neutral,low,ai,open,0.98,1.84,3299,IN,chat,
TKT-51510,2026-08-17 12:28:00,return_policy_question,bulk order returns,positive,low,ai,resolved,0.84,1.06,1886,IN,chat,up
TKT-51522,2026-08-17 12:32:00,warranty_claim,keyboard failure,negative,high,human,resolved,0.417,3.18,1901,IN,email,up
TKT-51530,2026-08-17 12:35:00,account_management,login failure,positive,low,human,resolved,0.642,2.07,3407,IN,email,
TKT-51520,2026-08-17 12:49:00,product_information,specifications,neutral,medium,ai,resolved,0.726,2.19,1537,IN,email,up
TKT-51500,2026-08-17 13:01:00,return_refund_request,refund amount query,negative,medium,human,resolved,0.498,1.22,3645,IN,chat,
TKT-51537,2026-08-17 13:13:00,return_refund_request,exchange request,negative,medium,ai,resolved,0.922,1.77,2845,IN,email,
TKT-51544,2026-08-17 13:22:00,return_refund_request,change of mind return,negative,high,human,resolved,0.345,1.74,1398,IN,phone,up
TKT-51482,2026-08-17 13:27:00,order_tracking,delayed shipment,positive,low,human,resolved,0.302,2.96,3658,IN,email,
TKT-51548,2026-08-17 13:43:00,shipping_delivery,address change,neutral,medium,ai,open,0.818,0.58,2580,IN,email,up
TKT-51523,2026-08-17 13:56:00,account_management,password reset,neutral,high,human,resolved,0.493,2.37,1841,IN,chat,
TKT-51483,2026-08-17 14:07:00,shipping_delivery,international shipping,negative,high,ai,resolved,0.739,2.05,2057,IN,chat,
TKT-51526,2026-08-17 14:09:00,account_management,login failure,positive,medium,human,resolved,0.66,1.7,3648,IN,chat,
TKT-51533,2026-08-17 14:14:00,return_refund_request,change of mind return,neutral,medium,human,resolved,0.32,1.61,1274,IN,chat,up
TKT-51517,2026-08-17 14:17:00,account_management,login failure,neutral,low,ai,resolved,0.601,1.96,2373,IN,email,up
TKT-51489,2026-08-17 14:22:00,technical_support,display issue,negative,high,human,resolved,0.625,1.98,1742,IN,phone,
TKT-51505,2026-08-17 14:33:00,return_policy_question,return window,neutral,low,ai,resolved,0.643,1.78,1182,IN,chat,
TKT-51543,2026-08-17 14:50:00,product_information,compatibility,neutral,medium,ai,resolved,0.848,1.88,4121,IN,email,
TKT-51536,2026-08-17 14:52:00,return_refund_request,damaged on arrival,negative,high,ai,resolved,0.668,1.42,2539,IN,email,
TKT-51527,2026-08-17 14:55:00,return_policy_question,bulk order returns,neutral,high,ai,resolved,0.845,1.53,1197,IN,chat,
TKT-51478,2026-08-17 15:14:00,warranty_claim,screen fault,negative,medium,ai,open,0.834,2.27,3487,IN,email,up
TKT-51474,2026-08-17 15:19:00,shipping_delivery,white glove scheduling,positive,low,ai,resolved,0.749,1.86,3912,IN,chat,
TKT-51498,2026-08-17 15:27:00,return_policy_question,return shipping cost,neutral,medium,ai,resolved,0.691,0.74,2004,EU,email,up
TKT-51534,2026-08-17 15:29:00,return_policy_question,opened item eligibility,negative,medium,ai,resolved,0.903,1.52,1926,IN,chat,up
TKT-51475,2026-08-17 15:37:00,technical_support,display issue,neutral,medium,ai,resolved,0.899,1.03,2526,IN,chat,
TKT-51519,2026-08-17 15:45:00,product_information,specifications,positive,low,human,resolved,0.419,2.27,3919,IN,chat,down
TKT-51507,2026-08-17 15:47:00,payment_issue,invoice request,negative,high,ai,resolved,0.739,1.31,2797,IN,chat,up
TKT-51481,2026-08-17 16:12:00,payment_issue,double charge,negative,medium,human,open,0.754,0.78,1145,IN,chat,
TKT-51503,2026-08-17 16:14:00,product_information,model comparison,positive,high,ai,open,0.699,1.61,1109,IN,chat,
TKT-51485,2026-08-17 16:26:00,payment_issue,emi query,negative,medium,human,resolved,0.348,2.26,4170,IN,phone,
TKT-51473,2026-08-17 16:36:00,order_tracking,where is my order,neutral,medium,ai,resolved,0.443,0.85,3141,IN,email,
TKT-51472,2026-08-17 16:48:00,return_policy_question,return shipping cost,neutral,low,ai,resolved,0.947,1.1,4121,IN,chat,up
TKT-51471,2026-08-17 16:53:00,payment_issue,payment failed amount debited,negative,high,human,resolved,0.488,2.42,2285,IN,email,
TKT-51501,2026-08-17 17:04:00,warranty_claim,keyboard failure,negative,low,ai,resolved,0.809,2.07,3528,IN,phone,
TKT-51516,2026-08-17 17:20:00,complaint,repeated contact,negative,high,human,resolved,0.413,2.46,1103,IN,email,up
TKT-51524,2026-08-17 17:23:00,technical_support,display issue,neutral,low,human,resolved,0.549,1.99,3250,IN,phone,
TKT-51504,2026-08-17 17:26:00,account_management,login failure,negative,high,ai,resolved,0.784,1.44,1396,IN,chat,up
TKT-51511,2026-08-17 17:26:00,product_information,specifications,negative,medium,ai,resolved,0.509,1.21,2582,EU,chat,
TKT-51529,2026-08-17 17:27:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.922,2.29,2553,IN,email,
TKT-51491,2026-08-17 17:34:00,payment_issue,payment failed amount debited,neutral,low,ai,resolved,0.763,1.51,1786,IN,chat,
TKT-51487,2026-08-17 17:39:00,payment_issue,invoice request,negative,low,human,resolved,0.277,2.09,1356,IN,email,
TKT-51554,2026-08-17 17:45:00,order_tracking,delivery attempt failed,neutral,medium,ai,resolved,0.748,1.73,3640,IN,email,up
TKT-51553,2026-08-17 17:50:00,return_policy_question,opened item eligibility,neutral,low,ai,open,0.99,2.28,1856,IN,chat,down
TKT-51514,2026-08-17 17:52:00,return_refund_request,damaged on arrival,neutral,low,human,resolved,0.162,4.2,3484,EU,chat,up
TKT-51497,2026-08-17 17:55:00,technical_support,display issue,negative,high,ai,resolved,0.683,0.53,3988,IN,phone,up
TKT-51546,2026-08-17 18:31:00,product_information,specifications,neutral,low,ai,resolved,0.901,1.34,1512,IN,email,
TKT-51484,2026-08-17 18:32:00,account_management,login failure,neutral,high,human,resolved,0.675,2.02,1979,IN,phone,
TKT-51502,2026-08-17 18:42:00,payment_issue,invoice request,neutral,low,ai,resolved,0.932,1.94,1836,IN,chat,
TKT-51496,2026-08-17 18:42:00,account_management,login failure,negative,medium,human,open,0.354,1.69,1757,IN,email,
TKT-51515,2026-08-17 18:46:00,shipping_delivery,address change,neutral,low,ai,resolved,0.753,1.96,4038,IN,chat,
TKT-51506,2026-08-17 19:00:00,order_tracking,delayed shipment,negative,high,ai,resolved,0.783,1.54,2554,IN,chat,
TKT-51512,2026-08-17 19:12:00,out_of_scope,general chat,neutral,high,ai,resolved,0.967,1.08,1300,IN,chat,
TKT-51552,2026-08-17 19:15:00,account_management,login failure,neutral,low,ai,resolved,0.731,1.61,1140,IN,chat,up
TKT-51525,2026-08-17 19:16:00,out_of_scope,bot test,neutral,high,ai,resolved,0.925,2.15,3214,IN,chat,
TKT-51470,2026-08-17 19:37:00,return_policy_question,restocking fee,positive,medium,ai,resolved,0.855,2.38,1297,EU,phone,
TKT-51541,2026-08-17 19:37:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.663,1.44,4119,IN,chat,
TKT-51492,2026-08-17 19:39:00,warranty_claim,third party brand routing,neutral,low,human,resolved,0.593,2.11,3619,IN,chat,
TKT-51480,2026-08-17 19:49:00,shipping_delivery,white glove scheduling,neutral,low,ai,resolved,0.703,1.36,1290,IN,phone,up
TKT-51518,2026-08-17 19:54:00,technical_support,display issue,neutral,low,ai,resolved,0.734,1.9,1668,IN,chat,up
TKT-51479,2026-08-17 19:55:00,technical_support,display issue,negative,low,human,resolved,0.564,2.69,1675,IN,phone,
TKT-51539,2026-08-17 19:59:00,account_management,login failure,neutral,medium,human,resolved,0.466,1.52,3317,IN,chat,
TKT-51549,2026-08-17 20:16:00,return_refund_request,wrong item received,negative,medium,human,resolved,0.663,2.24,1787,IN,phone,
TKT-51531,2026-08-17 20:19:00,return_policy_question,return shipping cost,neutral,medium,ai,resolved,0.813,1.89,1702,IN,chat,
TKT-51488,2026-08-17 20:22:00,return_refund_request,exchange request,negative,medium,human,resolved,0.54,2.6,3201,IN,email,down
TKT-51542,2026-08-17 20:47:00,order_tracking,marked delivered not received,negative,high,ai,resolved,0.815,1.7,3038,IN,email,up
TKT-51499,2026-08-17 20:57:00,account_management,login failure,negative,high,human,resolved,0.332,2.09,1221,IN,phone,up
TKT-51605,2026-08-18 09:11:00,shipping_delivery,white glove scheduling,neutral,low,ai,resolved,0.649,2.28,1918,IN,chat,up
TKT-51624,2026-08-18 09:18:00,order_tracking,delayed shipment,neutral,medium,ai,resolved,0.99,2.05,1410,IN,email,
TKT-51576,2026-08-18 09:18:00,return_policy_question,opened item eligibility,neutral,medium,ai,resolved,0.786,1.35,1558,IN,chat,up
TKT-51610,2026-08-18 10:03:00,out_of_scope,general chat,negative,high,ai,open,0.914,1.69,3202,IN,chat,up
TKT-51560,2026-08-18 10:09:00,product_information,extended warranty options,positive,low,human,open,0.508,2.03,2663,IN,phone,up
TKT-51612,2026-08-18 10:22:00,out_of_scope,unrelated question,neutral,low,ai,resolved,0.99,1.69,3425,IN,email,
TKT-51641,2026-08-18 10:23:00,order_tracking,delivery attempt failed,neutral,low,human,resolved,0.499,1.42,1100,IN,chat,
TKT-51562,2026-08-18 10:28:00,technical_support,display issue,negative,medium,ai,resolved,0.957,1.89,2604,IN,chat,
TKT-51557,2026-08-18 10:30:00,technical_support,display issue,negative,medium,human,resolved,0.455,1.82,1553,IN,email,up
TKT-51586,2026-08-18 10:32:00,shipping_delivery,white glove scheduling,neutral,low,ai,resolved,0.846,2.2,2783,IN,chat,
TKT-51633,2026-08-18 10:33:00,return_refund_request,damaged on arrival,negative,medium,human,resolved,0.447,2.02,3009,IN,chat,
TKT-51632,2026-08-18 10:33:00,warranty_claim,battery health,negative,high,ai,resolved,0.866,1.28,1258,IN,email,
TKT-51592,2026-08-18 10:34:00,return_policy_question,return window,neutral,low,human,resolved,0.39,3.36,3831,IN,email,
TKT-51577,2026-08-18 11:00:00,return_policy_question,restocking fee,neutral,medium,ai,resolved,0.681,2.29,1059,IN,chat,
TKT-51569,2026-08-18 11:07:00,product_information,specifications,negative,low,human,resolved,0.642,1.52,2362,IN,email,up
TKT-51558,2026-08-18 11:07:00,technical_support,battery drain,negative,high,ai,resolved,0.659,1.44,4015,IN,chat,up
TKT-51597,2026-08-18 11:13:00,return_refund_request,refund amount query,negative,low,human,resolved,0.509,2.44,3734,IN,chat,up
TKT-51625,2026-08-18 11:17:00,warranty_claim,battery health,negative,high,human,resolved,0.34,2.74,1549,IN,phone,up
TKT-51620,2026-08-18 11:28:00,shipping_delivery,delivery timeline,positive,low,ai,resolved,0.607,1.66,2234,IN,phone,
TKT-51636,2026-08-18 11:51:00,shipping_delivery,address change,neutral,low,ai,resolved,0.854,0.65,1023,IN,chat,
TKT-51637,2026-08-18 12:01:00,return_policy_question,return window,negative,medium,ai,open,0.954,2.26,2087,IN,chat,
TKT-51628,2026-08-18 12:06:00,return_policy_question,bulk order returns,neutral,medium,ai,resolved,0.783,1.75,3661,IN,chat,down
TKT-51559,2026-08-18 12:09:00,account_management,login failure,negative,high,human,resolved,0.491,1.8,1188,IN,chat,
TKT-51585,2026-08-18 12:17:00,product_information,compatibility,positive,high,ai,resolved,0.99,1.82,962,IN,chat,up
TKT-51570,2026-08-18 12:18:00,warranty_claim,third party brand routing,neutral,medium,human,resolved,0.548,1.19,3696,IN,email,up
TKT-51643,2026-08-18 12:18:00,shipping_delivery,shipping cost,neutral,medium,ai,resolved,0.81,1.43,1494,IN,chat,
TKT-51563,2026-08-18 12:25:00,return_policy_question,return shipping cost,positive,low,ai,resolved,0.725,1.82,2604,IN,chat,
TKT-51609,2026-08-18 12:27:00,return_policy_question,restocking fee,neutral,low,ai,resolved,0.816,2.08,1019,IN,email,
TKT-51596,2026-08-18 12:33:00,shipping_delivery,white glove scheduling,neutral,medium,human,resolved,0.251,2.39,3242,IN,chat,up
TKT-51600,2026-08-18 12:34:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.619,0.63,2252,EU,chat,up
TKT-51621,2026-08-18 12:37:00,warranty_claim,keyboard failure,negative,medium,ai,resolved,0.813,1.29,2756,EU,chat,up
TKT-51607,2026-08-18 12:43:00,order_tracking,delayed shipment,neutral,low,ai,resolved,0.769,1.11,3071,IN,email,
TKT-51635,2026-08-18 12:43:00,account_management,login failure,neutral,low,human,resolved,0.275,0.79,2939,IN,chat,
TKT-51618,2026-08-18 12:47:00,payment_issue,invoice request,neutral,medium,human,resolved,0.559,3.13,3567,IN,email,
TKT-51561,2026-08-18 13:01:00,return_policy_question,return window,neutral,low,ai,resolved,0.755,2.02,4155,IN,chat,up
TKT-51622,2026-08-18 13:08:00,product_information,extended warranty options,neutral,low,human,resolved,0.416,1.72,3689,IN,email,
TKT-51591,2026-08-18 13:11:00,technical_support,boot failure,neutral,low,ai,resolved,0.729,1.51,2898,IN,phone,
TKT-51572,2026-08-18 13:23:00,return_refund_request,exchange request,negative,medium,human,resolved,0.436,0.64,3237,IN,phone,up
TKT-51571,2026-08-18 13:25:00,warranty_claim,battery health,negative,high,human,resolved,0.61,1.52,986,IN,chat,down
TKT-51581,2026-08-18 13:26:00,technical_support,driver problem,positive,medium,human,resolved,0.411,1.89,4083,IN,chat,
TKT-51639,2026-08-18 13:45:00,shipping_delivery,shipping cost,neutral,medium,ai,resolved,0.621,1.13,3380,IN,chat,up
TKT-51566,2026-08-18 13:48:00,order_tracking,where is my order,negative,high,ai,resolved,0.99,1.94,2121,IN,phone,up
TKT-51590,2026-08-18 13:50:00,complaint,slow response,neutral,medium,ai,resolved,0.857,1.91,2031,IN,chat,
TKT-51613,2026-08-18 13:54:00,return_policy_question,bulk order returns,positive,high,ai,resolved,0.719,1.04,3978,IN,chat,
